email,is_google,ee_account_id,is_active
vicktoria_harmony@lucidvault.work,TRUE,vicktoria_un_harmony_lucidvault_work,FALSE
vicktoria_harmony@metaboldvault.work,TRUE,vicktoria_un_harmony_metaboldvault_work,FALSE
vicktoria_harmony@metagrid.work,TRUE,vicktoria_un_harmony_metagrid_work,FALSE
vicktoria_harmony@metanode.work,TRUE,vicktoria_un_harmony_metanode_work,TRUE
vicktoria_harmony@metaultranode.work,TRUE,vicktoria_un_harmony_metaultranode_work,TRUE
vicktoria_harmony@metazone.work,TRUE,vicktoria_un_harmony_metazone_work,FALSE
vicktoria_harmony@mynovalink.work,TRUE,vicktoria_un_harmony_mynovalink_work,FALSE
vicktoria_harmony@myultravault.work,TRUE,vicktoria_un_harmony_myultravault_work,FALSE
vicktoria_harmony@nextboldflow.work,TRUE,vicktoria_un_harmony_nextboldflow_work,FALSE
vicktoria_harmony@nextgrid.work,TRUE,vicktoria_un_harmony_nextgrid_work,TRUE
rosa.b@boldfieldmesh.work,TRUE,rosa_b_boldfieldmesh_work,TRUE
rosa.b@boldfield.work,TRUE,rosa_b_boldfield_work,TRUE
rosa.b@boldfieldzone.work,TRUE,rosa_b_boldfieldzone_work,TRUE
rosa.b@boldlink.work,TRUE,rosa_b_boldlink_work,TRUE
rosa.b@boldnode.work,TRUE,rosa_b_boldnode_work,TRUE
rosa.b@boldshiftshift.work,TRUE,rosa_b_boldshiftshift_work,TRUE
rosa.b@boldstacknode.work,TRUE,rosa_b_boldstacknode_work,TRUE
rosa.b@boldzonegrid.work,TRUE,rosa_b_boldzonegrid_work,FALSE
rosa.b@brightboldshift.work,TRUE,rosa_b_brightboldshift_work,TRUE
rosa.b@brightdeck.work,TRUE,rosa_b_brightdeck_work,TRUE
rosa.b@brighteasyfield.work,TRUE,rosa_b_brighteasyfield_work,TRUE
rosa.b@brightflow.work,TRUE,rosa_b_brightflow_work,TRUE
rosa.b@brightgridmesh.work,TRUE,rosa_b_brightgridmesh_work,TRUE
rosa.b@brighthubnode.work,TRUE,rosa_b_brighthubnode_work,TRUE
rosa.b@brighthub.work,TRUE,rosa_b_brighthub_work,TRUE
rosa.b@brightlink.work,TRUE,rosa_b_brightlink_work,TRUE
rosa.b@brightnode.work,TRUE,rosa_b_brightnode_work,TRUE
rosa.b@brightnovalink.work,TRUE,rosa_b_brightnovalink_work,TRUE
rosa.b@brightshift.work,TRUE,rosa_b_brightshift_work,FALSE
rosa.b@brightstack.work,TRUE,rosa_b_brightstack_work,TRUE
rosa.b@brightultravault.work,TRUE,rosa_b_brightultravault_work,TRUE
rosa.b@clearbrightlink.work,TRUE,rosa_b_clearbrightlink_work,TRUE
rosa.b@cleareasylink.work,TRUE,rosa_b_cleareasylink_work,TRUE
rosa.b@cleargrid.work,TRUE,rosa_b_cleargrid_work,TRUE
rosa.b@clearhyperfield.work,TRUE,rosa_b_clearhyperfield_work,TRUE
rosa.b@clearnode.work,TRUE,rosa_b_clearnode_work,TRUE
rosa.b@easyflowfield.work,TRUE,rosa_b_easyflowfield_work,TRUE
rosa.b@easymesh.work,TRUE,rosa_b_easymesh_work,FALSE
rosa.b@easynodemesh.work,TRUE,rosa_b_easynodemesh_work,TRUE
rosa.b@easypathshift.work,TRUE,rosa_b_easypathshift_work,FALSE
rosa.bk@boldfieldmesh.work,TRUE,rosa_bk_boldfieldmesh_work,FALSE
rosa.bk@boldfield.work,TRUE,rosa_bk_boldfield_work,TRUE
rosa.bk@boldfieldzone.work,TRUE,rosa_bk_boldfieldzone_work,TRUE
rosa.bk@boldlink.work,TRUE,rosa_bk_boldlink_work,TRUE
rosa.bk@boldnode.work,TRUE,rosa_bk_boldnode_work,TRUE
rosa.bk@boldshiftshift.work,TRUE,rosa_bk_boldshiftshift_work,FALSE
rosa.bk@boldstacknode.work,TRUE,rosa_bk_boldstacknode_work,TRUE
rosa.bk@boldzonegrid.work,TRUE,rosa_bk_boldzonegrid_work,TRUE
rosa.bk@brightboldshift.work,TRUE,rosa_bk_brightboldshift_work,TRUE
rosa.bk@brightdeck.work,TRUE,rosa_bk_brightdeck_work,TRUE
rosa.bk@brighteasyfield.work,TRUE,rosa_bk_brighteasyfield_work,TRUE
rosa.bk@brightflow.work,TRUE,rosa_bk_brightflow_work,TRUE
rosa.bk@brightgridmesh.work,TRUE,rosa_bk_brightgridmesh_work,FALSE
rosa.bk@brighthubnode.work,TRUE,rosa_bk_brighthubnode_work,TRUE
rosa.bk@brighthub.work,TRUE,rosa_bk_brighthub_work,TRUE
rosa.bk@brightlink.work,TRUE,rosa_bk_brightlink_work,TRUE
rosa.bk@brightnode.work,TRUE,rosa_bk_brightnode_work,TRUE
rosa.bk@brightnovalink.work,TRUE,rosa_bk_brightnovalink_work,TRUE
rosa.bk@brightshift.work,TRUE,rosa_bk_brightshift_work,FALSE
rosa.bk@brightstack.work,TRUE,rosa_bk_brightstack_work,FALSE
rosa.bk@brightultravault.work,TRUE,rosa_bk_brightultravault_work,TRUE
rosa.bk@clearbrightlink.work,TRUE,rosa_bk_clearbrightlink_work,FALSE
rosa.bk@cleareasylink.work,TRUE,rosa_bk_cleareasylink_work,TRUE
rosa.bk@cleargrid.work,TRUE,rosa_bk_cleargrid_work,TRUE
rosa.bk@clearhyperfield.work,TRUE,rosa_bk_clearhyperfield_work,TRUE
rosa.bk@clearnode.work,TRUE,rosa_bk_clearnode_work,FALSE
rosa.bk@easyflowfield.work,TRUE,rosa_bk_easyflowfield_work,FALSE
rosa.bk@easymesh.work,TRUE,rosa_bk_easymesh_work,TRUE
rosa.bk@easynodemesh.work,TRUE,rosa_bk_easynodemesh_work,TRUE
rosa.bk@easypathshift.work,TRUE,rosa_bk_easypathshift_work,FALSE
rosa.black@boldfieldmesh.work,TRUE,rosa_black_boldfieldmesh_work,TRUE
rosa.black@boldfield.work,TRUE,rosa_black_boldfield_work,TRUE
rosa.black@boldfieldzone.work,TRUE,rosa_black_boldfieldzone_work,TRUE
rosa.black@boldlink.work,TRUE,rosa_black_boldlink_work,TRUE
rosa.black@boldnode.work,TRUE,rosa_black_boldnode_work,FALSE
rosa.black@boldshiftshift.work,TRUE,rosa_black_boldshiftshift_work,TRUE
rosa.black@boldstacknode.work,TRUE,rosa_black_boldstacknode_work,TRUE
rosa.black@boldzonegrid.work,TRUE,rosa_black_boldzonegrid_work,TRUE
rosa.black@brightboldshift.work,TRUE,rosa_black_brightboldshift_work,FALSE
rosa.black@brightdeck.work,TRUE,rosa_black_brightdeck_work,TRUE
rosa.black@brighteasyfield.work,TRUE,rosa_black_brighteasyfield_work,TRUE
rosa.black@brightflow.work,TRUE,rosa_black_brightflow_work,TRUE
rosa.black@brightgridmesh.work,TRUE,rosa_black_brightgridmesh_work,FALSE
rosa.black@brighthubnode.work,TRUE,rosa_black_brighthubnode_work,FALSE
rosa.black@brighthub.work,TRUE,rosa_black_brighthub_work,TRUE
rosa.black@brightlink.work,TRUE,rosa_black_brightlink_work,TRUE
rosa.black@brightnode.work,TRUE,rosa_black_brightnode_work,FALSE
rosa.black@brightnovalink.work,TRUE,rosa_black_brightnovalink_work,FALSE
rosa.black@brightshift.work,TRUE,rosa_black_brightshift_work,TRUE
rosa.black@brightstack.work,TRUE,rosa_black_brightstack_work,TRUE
rosa.black@brightultravault.work,TRUE,rosa_black_brightultravault_work,TRUE
rosa.black@clearbrightlink.work,TRUE,rosa_black_clearbrightlink_work,TRUE
rosa.black@cleareasylink.work,TRUE,rosa_black_cleareasylink_work,TRUE
rosa.black@cleargrid.work,TRUE,rosa_black_cleargrid_work,TRUE
rosa.black@clearhyperfield.work,TRUE,rosa_black_clearhyperfield_work,TRUE
rosa.black@clearnode.work,TRUE,rosa_black_clearnode_work,TRUE
rosa.black@easyflowfield.work,TRUE,rosa_black_easyflowfield_work,TRUE
rosa.black@easymesh.work,TRUE,rosa_black_easymesh_work,TRUE
rosa.black@easynodemesh.work,TRUE,rosa_black_easynodemesh_work,TRUE
rosa.black@easypathshift.work,TRUE,rosa_black_easypathshift_work,TRUE
rosa_b@boldfieldmesh.work,TRUE,rosa_un_b_boldfieldmesh_work,FALSE
rosa_b@boldfield.work,TRUE,rosa_un_b_boldfield_work,FALSE
rosa_b@boldfieldzone.work,TRUE,rosa_un_b_boldfieldzone_work,TRUE
rosa_b@boldlink.work,TRUE,rosa_un_b_boldlink_work,FALSE
rosa_b@boldnode.work,TRUE,rosa_un_b_boldnode_work,TRUE
rosa_b@boldshiftshift.work,TRUE,rosa_un_b_boldshiftshift_work,TRUE
rosa_b@boldstacknode.work,TRUE,rosa_un_b_boldstacknode_work,FALSE
rosa_b@boldzonegrid.work,TRUE,rosa_un_b_boldzonegrid_work,TRUE
rosa_b@brightboldshift.work,TRUE,rosa_un_b_brightboldshift_work,FALSE
rosa_b@brightdeck.work,TRUE,rosa_un_b_brightdeck_work,TRUE
rosa_b@brighteasyfield.work,TRUE,rosa_un_b_brighteasyfield_work,TRUE
rosa_b@brightflow.work,TRUE,rosa_un_b_brightflow_work,TRUE
rosa_b@brightgridmesh.work,TRUE,rosa_un_b_brightgridmesh_work,FALSE
rosa_b@brighthubnode.work,TRUE,rosa_un_b_brighthubnode_work,FALSE
rosa_b@brighthub.work,TRUE,rosa_un_b_brighthub_work,FALSE
rosa_b@brightlink.work,TRUE,rosa_un_b_brightlink_work,FALSE
rosa_b@brightnode.work,TRUE,rosa_un_b_brightnode_work,FALSE
rosa_b@brightnovalink.work,TRUE,rosa_un_b_brightnovalink_work,FALSE
rosa_b@brightshift.work,TRUE,rosa_un_b_brightshift_work,TRUE
rosa_b@brightstack.work,TRUE,rosa_un_b_brightstack_work,TRUE
rosa_b@brightultravault.work,TRUE,rosa_un_b_brightultravault_work,TRUE
rosa_b@clearbrightlink.work,TRUE,rosa_un_b_clearbrightlink_work,FALSE
rosa_b@cleareasylink.work,TRUE,rosa_un_b_cleareasylink_work,TRUE
rosa_b@cleargrid.work,TRUE,rosa_un_b_cleargrid_work,TRUE
rosa_b@clearhyperfield.work,TRUE,rosa_un_b_clearhyperfield_work,TRUE
rosa_b@clearnode.work,TRUE,rosa_un_b_clearnode_work,FALSE
rosa_b@easyflowfield.work,TRUE,rosa_un_b_easyflowfield_work,FALSE
rosa_b@easymesh.work,TRUE,rosa_un_b_easymesh_work,FALSE
rosa_b@easynodemesh.work,TRUE,rosa_un_b_easynodemesh_work,TRUE
rosa_b@easypathshift.work,TRUE,rosa_un_b_easypathshift_work,TRUE
rosa_black@boldfieldmesh.work,TRUE,rosa_un_black_boldfieldmesh_work,FALSE
rosa_black@boldfield.work,TRUE,rosa_un_black_boldfield_work,FALSE
rosa_black@boldfieldzone.work,TRUE,rosa_un_black_boldfieldzone_work,FALSE
rosa_black@boldlink.work,TRUE,rosa_un_black_boldlink_work,FALSE
rosa_black@boldnode.work,TRUE,rosa_un_black_boldnode_work,TRUE
rosa_black@boldshiftshift.work,TRUE,rosa_un_black_boldshiftshift_work,FALSE
rosa_black@boldstacknode.work,TRUE,rosa_un_black_boldstacknode_work,TRUE
rosa_black@boldzonegrid.work,TRUE,rosa_un_black_boldzonegrid_work,TRUE
rosa_black@brightboldshift.work,TRUE,rosa_un_black_brightboldshift_work,TRUE
rosa_black@brightdeck.work,TRUE,rosa_un_black_brightdeck_work,TRUE
rosa_black@brighteasyfield.work,TRUE,rosa_un_black_brighteasyfield_work,TRUE
rosa_black@brightflow.work,TRUE,rosa_un_black_brightflow_work,FALSE
rosa_black@brightgridmesh.work,TRUE,rosa_un_black_brightgridmesh_work,FALSE
rosa_black@brighthubnode.work,TRUE,rosa_un_black_brighthubnode_work,TRUE
rosa_black@brighthub.work,TRUE,rosa_un_black_brighthub_work,FALSE
rosa_black@brightlink.work,TRUE,rosa_un_black_brightlink_work,FALSE
rosa_black@brightnode.work,TRUE,rosa_un_black_brightnode_work,TRUE
rosa_black@brightnovalink.work,TRUE,rosa_un_black_brightnovalink_work,FALSE
rosa_black@brightshift.work,TRUE,rosa_un_black_brightshift_work,FALSE
rosa_black@brightstack.work,TRUE,rosa_un_black_brightstack_work,TRUE
rosa_black@brightultravault.work,TRUE,rosa_un_black_brightultravault_work,FALSE
rosa_black@clearbrightlink.work,TRUE,rosa_un_black_clearbrightlink_work,FALSE
rosa_black@cleareasylink.work,TRUE,rosa_un_black_cleareasylink_work,FALSE
rosa_black@cleargrid.work,TRUE,rosa_un_black_cleargrid_work,FALSE
rosa_black@clearhyperfield.work,TRUE,rosa_un_black_clearhyperfield_work,FALSE
rosa_black@clearnode.work,TRUE,rosa_un_black_clearnode_work,FALSE
rosa_black@easyflowfield.work,TRUE,rosa_un_black_easyflowfield_work,FALSE
rosa_black@easymesh.work,TRUE,rosa_un_black_easymesh_work,TRUE
rosa_black@easynodemesh.work,TRUE,rosa_un_black_easynodemesh_work,FALSE
rosa_black@easypathshift.work,TRUE,rosa_un_black_easypathshift_work,FALSE
richard@workreach.work,TRUE,richard_workreach_work,FALSE
richard@newgrowth.work,TRUE,richard_newgrowth_work,FALSE
richard@orboost.work,TRUE,richard_orboost_work,FALSE
richard@othercampaign.work,TRUE,richard_othercampaign_work,FALSE
richard@outcampaign.work,TRUE,richard_outcampaign_work,FALSE
richard@sheaction.work,TRUE,richard_sheaction_work,FALSE
richard@takemarket.work,TRUE,richard_takemarket_work,FALSE
richard@thanlead.work,TRUE,richard_thanlead_work,FALSE
richard@thatdigital.work,TRUE,richard_thatdigital_work,FALSE
richard@upsuccess.work,TRUE,richard_upsuccess_work,FALSE
richard@usbrand.work,TRUE,richard_usbrand_work,FALSE
richard@wellsuccess.work,TRUE,richard_wellsuccess_work,FALSE
richard@whenstrategy.work,TRUE,richard_whenstrategy_work,FALSE
richard@whogrowth.work,TRUE,richard_whogrowth_work,FALSE
richard@becausestrategy.work,TRUE,richard_becausestrategy_work,FALSE
richard@byreach.work,TRUE,richard_byreach_work,FALSE
richard@getbuzz.work,TRUE,richard_getbuzz_work,FALSE
richard@giveengage.work,TRUE,richard_giveengage_work,FALSE
richard@goboost.work,TRUE,richard_goboost_work,FALSE
richard@havebuzz.work,TRUE,richard_havebuzz_work,FALSE
richard@ifsales.work,TRUE,richard_ifsales_work,FALSE
richard@incampaign.work,TRUE,richard_incampaign_work,FALSE
richard@juststrategy.work,TRUE,richard_juststrategy_work,FALSE
richard@knowbuzz.work,TRUE,richard_knowbuzz_work,FALSE
richard@backsales.work,TRUE,richard_backsales_work,FALSE
